Invoice_number,Customer_id,Service_id,Agent_id,Billing_date,Payment_status,Transaction_type,Mode_of_payment,Plan_name,Plan_category,Plan_charge,Tax_amount,Actual_amount,Billed_amount,Paid_amount,Balance_amount,Plan_start_date,Plan_end_date,Zone_area,Data_bought,Data_used,Billing_cycle,Invoice_Num_Int,Is_Duplicate,Billing_date_year,Billing_date_month,Billing_date_day,Plan_start_date_year,Plan_start_date_month,Plan_start_date_day,Plan_end_date_year,Plan_end_date_month,Plan_end_date_day,No_of_valid_days,Leakage,Anomaly_type
INV108628,CUST002486,SVC7222,AGT083,2024-04-17,Paid,Renewal,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2024-04-16,2024-05-17,Circle-East,750,427.21,31,108628,0,2024,4,17,2024,4,16,2024,5,17,32,Yes,Usage mismatch
INV108630,CUST007975,SVC2079,AGT079,2024-02-24,Paid,Bill Payment,Wallet,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,2024-02-22,2024-03-21,Circle-South,40,22.14,28,108630,0,2024,2,24,2024,2,22,2024,3,21,29,Yes,Usage mismatch
INV108631,CUST000226,SVC8580,AGT030,2025-02-22,Paid,Recharge,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2025-02-21,2025-03-24,Metro-B,500,291.54,31,108631,0,2025,2,22,2025,2,21,2025,3,24,32,Yes,Usage mismatch
INV108634,CUST004073,SVC2158,AGT076,2024-03-30,Paid,Bill Payment,Auto Debit,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2024-03-26,2024-04-23,Circle-West,15,13.05,28,108634,0,2024,3,30,2024,3,26,2024,4,23,29,Yes,Usage mismatch
INV108635,CUST006109,SVC1015,AGT106,2024-09-03,Paid,Bill Payment,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2024-08-29,2024-09-26,Circle-East,25,4.35,28,108635,0,2024,9,3,2024,8,29,2024,9,26,29,Yes,Usage mismatch
INV108637,CUST005020,SVC6839,AGT057,2025-05-31,Paid,Bill Payment,Debit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2025-05-27,2025-06-24,Circle-South,30,12.7,28,108637,0,2025,5,31,2025,5,27,2025,6,24,29,Yes,Usage mismatch
INV108641,CUST000025,SVC6930,AGT094,2023-12-18,Paid,Bill Payment,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,2023-12-15,2024-01-15,Rural-Zone,1000,701.82,31,108641,0,2023,12,18,2023,12,15,2024,1,15,32,Yes,Usage mismatch
INV108642,CUST000637,SVC9673,AGT093,2024-02-11,Paid,Recharge,Net Banking,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2024-02-06,2024-03-08,Rural-Zone,15,6.81,31,108642,0,2024,2,11,2024,2,6,2024,3,8,32,Yes,Usage mismatch
INV108643,CUST003173,SVC3749,AGT055,2024-09-24,Paid,Bill Payment,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2024-09-22,2024-10-23,Circle-South,750,124.12,31,108643,0,2024,9,24,2024,9,22,2024,10,23,32,Yes,Usage mismatch
INV108646,CUST000806,SVC6663,AGT014,2025-06-05,Paid,Recharge,Wallet,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2025-06-01,2025-07-02,Circle-West,750,200.66,31,108646,0,2025,6,5,2025,6,1,2025,7,2,32,Yes,Usage mismatch
INV108647,CUST001064,SVC6724,AGT045,2024-03-14,Paid,Bill Payment,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,2024-03-12,2024-04-09,Circle-West,40,5.49,28,108647,0,2024,3,14,2024,3,12,2024,4,9,29,Yes,Usage mismatch
INV108648,CUST001357,SVC5220,AGT143,2024-10-02,Paid,Recharge,Wallet,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,2024-09-29,2024-10-30,Circle-South,150,36.81,31,108648,0,2024,10,2,2024,9,29,2024,10,30,32,Yes,Usage mismatch
INV108649,CUST000833,SVC4255,AGT136,2024-07-15,Paid,Renewal,UPI,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2024-07-10,2024-08-07,Rural-Zone,30,8.15,28,108649,0,2024,7,15,2024,7,10,2024,8,7,29,Yes,Usage mismatch
INV108652,CUST003924,SVC5236,AGT035,2024-06-29,Paid,New Connection,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2024-06-27,2024-07-28,Circle-South,25,2.74,31,108652,0,2024,6,29,2024,6,27,2024,7,28,32,Yes,Usage mismatch
INV108653,CUST003593,SVC7483,AGT009,2025-08-10,Paid,Recharge,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2025-08-06,2025-09-03,Rural-Zone,750,333.08,28,108653,0,2025,8,10,2025,8,6,2025,9,3,29,Yes,Usage mismatch
INV108654,CUST005672,SVC3180,AGT039,2023-10-21,Paid,Plan Change,Cash,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,2023-10-16,2023-11-16,Rural-Zone,150,41.73,31,108654,0,2023,10,21,2023,10,16,2023,11,16,32,Yes,Usage mismatch
INV108655,CUST001893,SVC5507,AGT032,2024-02-06,Paid,Recharge,Cash,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,2024-02-03,2024-03-05,Circle-North,40,36.64,31,108655,0,2024,2,6,2024,2,3,2024,3,5,32,Yes,Usage mismatch
INV108656,CUST005198,SVC5202,AGT008,2024-03-26,Paid,New Connection,Wallet,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2024-03-21,2024-04-21,Metro-A,750,462.18,31,108656,0,2024,3,26,2024,3,21,2024,4,21,32,Yes,Usage mismatch
INV108657,CUST005678,SVC2127,AGT002,2023-09-14,Paid,Plan Change,UPI,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2023-09-13,2023-10-14,Circle-South,10,8.94,31,108657,0,2023,9,14,2023,9,13,2023,10,14,32,Yes,Usage mismatch
INV108658,CUST005309,SVC5149,AGT043,2023-11-23,Paid,Plan Change,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2023-11-18,2023-12-16,Metro-A,200,165.1,28,108658,0,2023,11,23,2023,11,18,2023,12,16,29,Yes,Usage mismatch
INV108659,CUST007553,SVC8655,AGT054,2025-08-06,Paid,New Connection,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,2025-08-02,2025-08-30,Circle-West,150,111.85,28,108659,0,2025,8,6,2025,8,2,2025,8,30,29,Yes,Usage mismatch
INV108660,CUST006961,SVC1751,AGT038,2025-05-22,Paid,Recharge,Debit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2025-05-21,2025-06-21,Circle-East,30,2.94,31,108660,0,2025,5,22,2025,5,21,2025,6,21,32,Yes,Usage mismatch
INV108661,CUST001268,SVC9300,AGT102,2024-07-29,Paid,Bill Payment,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2024-07-26,2024-08-23,Circle-South,500,270.97,28,108661,0,2024,7,29,2024,7,26,2024,8,23,29,Yes,Usage mismatch
INV108662,CUST001508,SVC5390,AGT130,2024-12-25,Paid,Plan Change,Wallet,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,2024-12-21,2025-01-21,Circle-East,150,44.64,31,108662,0,2024,12,25,2024,12,21,2025,1,21,32,Yes,Usage mismatch
INV108664,CUST007829,SVC3450,AGT050,2025-06-26,Paid,Renewal,Net Banking,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2025-06-22,2025-07-20,Circle-North,500,408.84,28,108664,0,2025,6,26,2025,6,22,2025,7,20,29,Yes,Usage mismatch
INV108665,CUST004632,SVC3325,AGT127,2024-01-04,Paid,Renewal,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,2024-01-01,2024-02-01,Circle-West,5,4.41,31,108665,0,2024,1,4,2024,1,1,2024,2,1,32,Yes,Usage mismatch
INV108667,CUST004781,SVC2174,AGT018,2024-09-03,Paid,New Connection,Auto Debit,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2024-08-29,2024-09-29,Circle-South,30,1.46,31,108667,0,2024,9,3,2024,8,29,2024,9,29,32,Yes,Usage mismatch
INV108669,CUST001025,SVC1375,AGT070,2024-01-18,Paid,Recharge,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2024-01-15,2024-02-12,Circle-West,15,1.92,28,108669,0,2024,1,18,2024,1,15,2024,2,12,29,Yes,Usage mismatch
INV108670,CUST006947,SVC5961,AGT117,2023-11-03,Paid,Bill Payment,UPI,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,2023-11-02,2023-12-03,Metro-B,40,19.3,31,108670,0,2023,11,3,2023,11,2,2023,12,3,32,Yes,Usage mismatch
INV108672,CUST001324,SVC3693,AGT010,2025-03-22,Paid,Renewal,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2025-03-17,2025-04-14,Metro-B,100,12.79,28,108672,0,2025,3,22,2025,3,17,2025,4,14,29,Yes,Usage mismatch
INV108674,CUST004821,SVC9610,AGT109,2024-01-28,Paid,Recharge,Wallet,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2024-01-23,2024-02-20,Metro-A,15,8.83,28,108674,0,2024,1,28,2024,1,23,2024,2,20,29,Yes,Usage mismatch
INV108675,CUST006403,SVC5572,AGT111,2025-06-12,Paid,Recharge,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2025-06-07,2025-07-05,Circle-East,750,570.71,28,108675,0,2025,6,12,2025,6,7,2025,7,5,29,Yes,Usage mismatch
INV108678,CUST006253,SVC1638,AGT019,2025-05-13,Paid,Bill Payment,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2025-05-11,2025-06-11,Metro-B,500,429.16,31,108678,0,2025,5,13,2025,5,11,2025,6,11,32,Yes,Usage mismatch
INV108679,CUST006873,SVC1217,AGT058,2025-03-31,Paid,New Connection,Credit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,2025-03-27,2025-04-27,Circle-North,5,4.25,31,108679,0,2025,3,31,2025,3,27,2025,4,27,32,Yes,Usage mismatch
INV108681,CUST001273,SVC9652,AGT071,2024-05-01,Paid,Recharge,Cash,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2024-04-27,2024-05-25,Circle-East,500,159.5,28,108681,0,2024,5,1,2024,4,27,2024,5,25,29,Yes,Usage mismatch
INV108683,CUST002107,SVC4061,AGT020,2024-09-05,Paid,Recharge,Wallet,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2024-09-04,2024-10-02,Circle-South,25,15.16,28,108683,0,2024,9,5,2024,9,4,2024,10,2,29,Yes,Usage mismatch
INV108685,CUST001102,SVC7504,AGT104,2024-04-12,Paid,Bill Payment,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2024-04-09,2024-05-07,Metro-A,500,287.52,28,108685,0,2024,4,12,2024,4,9,2024,5,7,29,Yes,Usage mismatch
INV108688,CUST005458,SVC4818,AGT045,2024-01-14,Paid,New Connection,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2024-01-12,2024-02-09,Circle-North,750,439.98,28,108688,0,2024,1,14,2024,1,12,2024,2,9,29,Yes,Usage mismatch
INV108689,CUST002083,SVC6015,AGT030,2023-10-02,Paid,New Connection,Wallet,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2023-09-30,2023-10-31,Circle-South,25,23.24,31,108689,0,2023,10,2,2023,9,30,2023,10,31,32,Yes,Usage mismatch
INV108690,CUST003994,SVC8124,AGT135,2023-12-21,Paid,Recharge,Wallet,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,2023-12-17,2024-01-17,Circle-South,1000,692.99,31,108690,0,2023,12,21,2023,12,17,2024,1,17,32,Yes,Usage mismatch
INV108691,CUST006084,SVC4348,AGT094,2023-12-04,Paid,Renewal,Cash,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2023-12-03,2023-12-31,Metro-B,75,43.49,28,108691,0,2023,12,4,2023,12,3,2023,12,31,29,Yes,Usage mismatch
INV108693,CUST003520,SVC8051,AGT149,2024-02-25,Paid,Renewal,Credit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2024-02-20,2024-03-22,Circle-South,50,34.21,31,108693,0,2024,2,25,2024,2,20,2024,3,22,32,Yes,Usage mismatch
INV108695,CUST000155,SVC6945,AGT007,2025-05-14,Paid,Renewal,Cash,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2025-05-09,2025-06-06,Metro-A,50,18.83,28,108695,0,2025,5,14,2025,5,9,2025,6,6,29,Yes,Usage mismatch
INV108697,CUST001118,SVC3692,AGT037,2024-08-31,Paid,Bill Payment,Auto Debit,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2024-08-30,2024-09-30,Metro-B,50,27.05,31,108697,0,2024,8,31,2024,8,30,2024,9,30,32,Yes,Usage mismatch
INV108698,CUST002874,SVC7309,AGT077,2025-05-29,Paid,Plan Change,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2025-05-28,2025-06-28,Circle-North,75,0.78,31,108698,0,2025,5,29,2025,5,28,2025,6,28,32,Yes,Usage mismatch
INV108699,CUST004621,SVC7529,AGT027,2024-08-20,Paid,Plan Change,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2024-08-16,2024-09-16,Metro-B,200,30.43,31,108699,0,2024,8,20,2024,8,16,2024,9,16,32,Yes,Usage mismatch
INV108700,CUST003589,SVC4886,AGT063,2024-01-01,Paid,Recharge,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2023-12-30,2024-01-30,Circle-South,500,207.78,31,108700,0,2024,1,1,2023,12,30,2024,1,30,32,Yes,Usage mismatch
INV108702,CUST006346,SVC2106,AGT057,2025-04-09,Paid,Plan Change,Debit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2025-04-06,2025-05-07,Circle-South,200,163.58,31,108702,0,2025,4,9,2025,4,6,2025,5,7,32,Yes,Usage mismatch
INV108704,CUST004481,SVC2777,AGT083,2023-12-31,Paid,New Connection,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,2023-12-28,2024-01-28,Circle-North,1000,573.89,31,108704,0,2023,12,31,2023,12,28,2024,1,28,32,Yes,Usage mismatch
INV108707,CUST007170,SVC3206,AGT041,2024-07-31,Paid,Renewal,Cash,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2024-07-30,2024-08-30,Circle-North,15,13.4,31,108707,0,2024,7,31,2024,7,30,2024,8,30,32,Yes,Usage mismatch
INV108710,CUST005037,SVC2095,AGT130,2024-12-04,Paid,Recharge,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2024-12-03,2025-01-03,Circle-North,750,397.43,31,108710,0,2024,12,4,2024,12,3,2025,1,3,32,Yes,Usage mismatch
INV108712,CUST004771,SVC2586,AGT073,2024-07-24,Paid,Bill Payment,Cash,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2024-07-23,2024-08-23,Rural-Zone,100,27.12,31,108712,0,2024,7,24,2024,7,23,2024,8,23,32,Yes,Usage mismatch
INV108713,CUST000190,SVC2296,AGT024,2024-04-03,Paid,Renewal,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2024-04-02,2024-04-30,Metro-A,50,40.81,28,108713,0,2024,4,3,2024,4,2,2024,4,30,29,Yes,Usage mismatch
INV108714,CUST002060,SVC3845,AGT003,2023-10-18,Paid,Renewal,Auto Debit,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2023-10-13,2023-11-10,Circle-West,100,69.33,28,108714,0,2023,10,18,2023,10,13,2023,11,10,29,Yes,Usage mismatch
INV108718,CUST003411,SVC2181,AGT021,2024-11-26,Paid,New Connection,Net Banking,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2024-11-22,2024-12-23,Circle-South,10,0.9,31,108718,0,2024,11,26,2024,11,22,2024,12,23,32,Yes,Usage mismatch
INV108719,CUST001967,SVC8033,AGT026,2024-12-08,Paid,Bill Payment,UPI,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,2024-12-06,2025-01-03,Metro-A,1000,276.49,28,108719,0,2024,12,8,2024,12,6,2025,1,3,29,Yes,Usage mismatch
INV108720,CUST007797,SVC5449,AGT112,2025-07-15,Paid,New Connection,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,2025-07-10,2025-08-07,Metro-A,5,3.06,28,108720,0,2025,7,15,2025,7,10,2025,8,7,29,Yes,Usage mismatch
INV108722,CUST002196,SVC4747,AGT063,2024-06-27,Paid,New Connection,Cash,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2024-06-26,2024-07-24,Circle-North,15,4.68,28,108722,0,2024,6,27,2024,6,26,2024,7,24,29,Yes,Usage mismatch
INV108723,CUST007758,SVC9896,AGT140,2024-08-03,Paid,Plan Change,UPI,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2024-07-31,2024-08-31,Circle-East,10,7.23,31,108723,0,2024,8,3,2024,7,31,2024,8,31,32,Yes,Usage mismatch
INV108724,CUST002427,SVC6104,AGT086,2025-05-27,Paid,New Connection,Cash,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2025-05-26,2025-06-26,Metro-B,15,1.02,31,108724,0,2025,5,27,2025,5,26,2025,6,26,32,Yes,Usage mismatch
INV108725,CUST006360,SVC7082,AGT070,2024-06-24,Paid,Plan Change,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2024-06-21,2024-07-22,Metro-B,15,3.16,31,108725,0,2024,6,24,2024,6,21,2024,7,22,32,Yes,Usage mismatch
INV108730,CUST000245,SVC6376,AGT147,2024-06-04,Paid,Recharge,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,2024-06-02,2024-06-30,Circle-East,1000,786.59,28,108730,0,2024,6,4,2024,6,2,2024,6,30,29,Yes,Usage mismatch
INV108731,CUST005754,SVC8799,AGT057,2025-02-16,Paid,New Connection,UPI,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,2025-02-13,2025-03-16,Circle-East,1000,297.05,31,108731,0,2025,2,16,2025,2,13,2025,3,16,32,Yes,Usage mismatch
INV108733,CUST006558,SVC8025,AGT133,2023-11-04,Paid,Recharge,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,2023-10-31,2023-11-28,Rural-Zone,40,6.76,28,108733,0,2023,11,4,2023,10,31,2023,11,28,29,Yes,Usage mismatch
INV108734,CUST005878,SVC3215,AGT116,2024-01-15,Paid,Bill Payment,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2024-01-14,2024-02-11,Circle-South,750,243.05,28,108734,0,2024,1,15,2024,1,14,2024,2,11,29,Yes,Usage mismatch
INV108735,CUST001634,SVC6684,AGT143,2023-10-26,Paid,Renewal,Cash,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2023-10-24,2023-11-24,Rural-Zone,75,18.09,31,108735,0,2023,10,26,2023,10,24,2023,11,24,32,Yes,Usage mismatch
INV108739,CUST007341,SVC3471,AGT050,2024-09-21,Paid,New Connection,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2024-09-16,2024-10-14,Circle-West,200,21.17,28,108739,0,2024,9,21,2024,9,16,2024,10,14,29,Yes,Usage mismatch
INV108741,CUST000464,SVC1280,AGT087,2024-02-26,Paid,Bill Payment,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,2024-02-21,2024-03-23,Metro-A,150,105.65,31,108741,0,2024,2,26,2024,2,21,2024,3,23,32,Yes,Usage mismatch
INV108742,CUST007384,SVC2070,AGT136,2025-03-14,Paid,New Connection,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2025-03-10,2025-04-07,Circle-South,500,138.61,28,108742,0,2025,3,14,2025,3,10,2025,4,7,29,Yes,Usage mismatch
INV108743,CUST000530,SVC5920,AGT019,2023-09-30,Paid,Renewal,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,2023-09-29,2023-10-30,Circle-East,1000,845.45,31,108743,0,2023,9,30,2023,9,29,2023,10,30,32,Yes,Usage mismatch
INV108744,CUST000800,SVC8322,AGT038,2024-04-08,Paid,Bill Payment,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2024-04-05,2024-05-03,Rural-Zone,30,12.97,28,108744,0,2024,4,8,2024,4,5,2024,5,3,29,Yes,Usage mismatch
INV108746,CUST000031,SVC9078,AGT127,2024-07-03,Paid,Bill Payment,Auto Debit,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2024-06-28,2024-07-26,Circle-West,50,28.6,28,108746,0,2024,7,3,2024,6,28,2024,7,26,29,Yes,Usage mismatch
INV108748,CUST005475,SVC3294,AGT097,2023-09-14,Paid,Recharge,Debit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2023-09-11,2023-10-12,Circle-South,75,37.19,31,108748,0,2023,9,14,2023,9,11,2023,10,12,32,Yes,Usage mismatch
INV108749,CUST006169,SVC5513,AGT117,2024-11-06,Paid,Renewal,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2024-11-01,2024-11-29,Circle-East,750,96.51,28,108749,0,2024,11,6,2024,11,1,2024,11,29,29,Yes,Usage mismatch
INV108750,CUST002050,SVC7763,AGT084,2024-06-20,Paid,Bill Payment,UPI,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2024-06-16,2024-07-17,Metro-A,30,11.87,31,108750,0,2024,6,20,2024,6,16,2024,7,17,32,Yes,Usage mismatch
INV108752,CUST000768,SVC6246,AGT059,2024-05-05,Paid,Bill Payment,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2024-05-04,2024-06-01,Metro-B,15,0.67,28,108752,0,2024,5,5,2024,5,4,2024,6,1,29,Yes,Usage mismatch
INV108754,CUST000673,SVC4915,AGT042,2025-08-14,Paid,Bill Payment,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2025-08-13,2025-09-13,Metro-A,750,711.56,31,108754,0,2025,8,14,2025,8,13,2025,9,13,32,Yes,Usage mismatch
INV108755,CUST002335,SVC4872,AGT010,2023-10-02,Paid,Bill Payment,Net Banking,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2023-10-01,2023-10-29,Circle-West,100,53.02,28,108755,0,2023,10,2,2023,10,1,2023,10,29,29,Yes,Usage mismatch
INV108759,CUST005076,SVC7133,AGT058,2025-01-23,Paid,Renewal,Auto Debit,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2025-01-22,2025-02-22,Circle-South,200,121.09,31,108759,0,2025,1,23,2025,1,22,2025,2,22,32,Yes,Usage mismatch
INV108760,CUST000587,SVC4520,AGT112,2024-12-07,Paid,New Connection,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,2024-12-03,2025-01-03,Metro-B,1000,366.47,31,108760,0,2024,12,7,2024,12,3,2025,1,3,32,Yes,Usage mismatch
INV108763,CUST006981,SVC4703,AGT081,2023-09-04,Paid,New Connection,Debit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,2023-08-30,2023-09-30,Circle-East,1000,414.43,31,108763,0,2023,9,4,2023,8,30,2023,9,30,32,Yes,Usage mismatch
INV108765,CUST003531,SVC7804,AGT017,2024-05-23,Paid,Recharge,Cash,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2024-05-18,2024-06-18,Metro-A,750,302.47,31,108765,0,2024,5,23,2024,5,18,2024,6,18,32,Yes,Usage mismatch
INV108766,CUST007803,SVC2424,AGT006,2025-08-06,Paid,Recharge,Cash,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,2025-08-03,2025-08-31,Metro-B,150,105.83,28,108766,0,2025,8,6,2025,8,3,2025,8,31,29,Yes,Usage mismatch
INV108768,CUST004350,SVC8059,AGT082,2024-11-16,Paid,Bill Payment,Auto Debit,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,2024-11-13,2024-12-11,Circle-West,150,132.19,28,108768,0,2024,11,16,2024,11,13,2024,12,11,29,Yes,Usage mismatch
INV108769,CUST005891,SVC6586,AGT048,2024-04-26,Paid,Plan Change,Credit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2024-04-24,2024-05-22,Circle-East,10,8.79,28,108769,0,2024,4,26,2024,4,24,2024,5,22,29,Yes,Usage mismatch
INV108771,CUST000325,SVC3544,AGT072,2024-03-04,Paid,Recharge,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,2024-03-01,2024-03-29,Circle-East,150,65.94,28,108771,0,2024,3,4,2024,3,1,2024,3,29,29,Yes,Usage mismatch
INV108772,CUST000593,SVC2123,AGT149,2024-05-21,Paid,Renewal,Net Banking,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2024-05-16,2024-06-13,Metro-B,10,8.35,28,108772,0,2024,5,21,2024,5,16,2024,6,13,29,Yes,Usage mismatch
INV108773,CUST006598,SVC8912,AGT099,2024-12-09,Paid,New Connection,Debit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,2024-12-06,2025-01-06,Circle-South,40,36.06,31,108773,0,2024,12,9,2024,12,6,2025,1,6,32,Yes,Usage mismatch
INV108775,CUST000697,SVC8283,AGT018,2024-04-07,Paid,Plan Change,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2024-04-05,2024-05-03,Circle-South,10,4.12,28,108775,0,2024,4,7,2024,4,5,2024,5,3,29,Yes,Usage mismatch
INV108776,CUST001458,SVC4986,AGT109,2024-08-10,Paid,Renewal,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2024-08-05,2024-09-02,Circle-East,25,23.21,28,108776,0,2024,8,10,2024,8,5,2024,9,2,29,Yes,Usage mismatch
