Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Invoice_Num_Int,Is_Duplicate
INV17827,CUST8246,SRV003,31-07-2024,Paid,Sale,UPI,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,2,8,160,214.8621181,214.8621181,0,80,0.05,80,0,Online,CASH007,SUP133,10:53:59,Wholesale,In-Store,17827,0
INV17828,CUST3772,SRV002,02-09-2024,Paid,Return,Debit Card,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,10,72,400,512,512,0,40,0.18,40,0,Branch A,CASH003,SUP153,07:17:31,Regular,Phone,17828,0
INV17833,CUST9831,SRV003,12-11-2024,Paid,Return,Net Banking,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,7,44.1,245,369.1,369.1,0,35,0.18,80,0,Branch B,CASH003,SUP101,04:22:46,Regular,Online,17833,0
INV17836,CUST9867,SRV003,02-05-2024,Failed,Sale,Cash,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,7,52.5,1050,1182.5,312.8394928,869.6605072,150,0.05,80,0,Online,CASH019,SUP154,23:21:32,Wholesale,Phone,17836,0
INV17839,CUST9939,SRV002,26-12-2024,Paid,Return,Net Banking,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,6,13.5,270,323.5,386.7455087,-63.24550871,45,0.05,40,0,Online,CASH020,SUP191,04:26:37,Wholesale,In-Store,17839,0
INV17843,CUST1720,SRV001,27-11-2024,Pending,Sale,Net Banking,Wheat Flour (1kg),No Service,Grains & Cereals,No Service,8,18,360,378,0,378,45,0.05,0,0,Online,CASH017,SUP192,23:39:51,Wholesale,Phone,17843,0
INV17844,CUST5053,SRV002,14-06-2023,Pending,Return,Debit Card,Detergent (1kg),Standard Delivery,Household,Delivery Services,5,180,1000,1220,0,1220,200,0.18,40,0,Main Store,CASH009,SUP109,09:10:38,Regular,Online,17844,0
INV17849,CUST6842,SRV003,06-05-2024,Pending,Sale,Net Banking,Eggs (12 pack),Express Delivery,Dairy & Eggs,Delivery Services,3,37.8,210,327.8,0,327.8,70,0.18,80,0,Branch A,CASH007,SUP143,01:46:31,Regular,In-Store,17849,0
INV17850,CUST7489,SRV002,04-01-2023,Failed,Return,UPI,Oranges (1kg),Standard Delivery,Fruits,Delivery Services,3,12,240,292,0,292,80,0.05,40,0,Main Store,CASH015,SUP175,13:08:27,Wholesale,Online,17850,0
INV17853,CUST8765,SRV002,23-12-2024,Failed,Sale,Cheque,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,5,27,225,292,0,292,45,0.12,40,0,Branch A,CASH012,SUP200,18:54:51,Premium,Online,17853,0
INV17857,CUST1267,SRV001,24-05-2023,Failed,Return,Cash,Potatoes (1kg),No Service,Fresh Vegetables,No Service,9,56.7,315,371.7,0,371.7,35,0.18,0,0,Main Store,CASH015,SUP161,01:35:45,New,Online,17857,0
INV17858,CUST7861,SRV001,11-04-2023,Failed,Return,Net Banking,Salt (1kg),No Service,Pantry Staples,No Service,2,4.8,40,44.8,0,44.8,20,0.12,0,0,Branch B,CASH020,SUP133,20:28:28,Wholesale,Online,17858,0
INV17862,CUST2411,SRV001,23-07-2024,Pending,Return,Cash,Wheat Flour (1kg),No Service,Grains & Cereals,No Service,1,2.25,45,47.25,0,47.25,45,0.05,0,0,Online,CASH004,SUP142,03:33:19,New,Online,17862,0
INV17863,CUST1263,SRV003,10-11-2024,Failed,Return,Cheque,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,9,108,900,1088,0,1088,100,0.12,80,0,Online,CASH013,SUP118,12:28:03,Premium,Online,17863,0
INV17865,CUST2044,SRV003,03-04-2024,Paid,Return,Credit Card,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,8,16,320,416,470.2777712,-54.27777121,40,0.05,80,0,Branch B,CASH016,SUP134,03:34:42,Regular,Online,17865,0
INV17885,CUST3886,SRV001,08-11-2023,Pending,Return,Debit Card,Dishwash Soap (500ml),No Service,Household,No Service,6,24,480,504,0,504,80,0.05,0,0,Branch A,CASH011,SUP166,01:35:47,New,Phone,17885,0
INV17886,CUST6522,SRV001,23-06-2024,Paid,Sale,Cheque,Detergent (1kg),No Service,Household,No Service,6,144,1200,1344,1344,0,200,0.12,0,0,Online,CASH005,SUP166,13:07:47,Premium,In-Store,17886,0
INV17889,CUST8164,SRV001,16-06-2023,Failed,Sale,Debit Card,Shampoo (250ml),No Service,Personal Care,No Service,9,291.6,1620,1911.6,630.8570715,1280.742929,180,0.18,0,0,Online,CASH008,SUP117,21:12:40,Regular,Phone,17889,0
INV17891,CUST5987,SRV002,17-10-2024,Failed,Return,Cash,Bread (500g),Standard Delivery,Bakery,Delivery Services,10,48,400,488,134.6938209,353.3061791,40,0.12,40,0,Online,CASH011,SUP119,22:35:11,Premium,In-Store,17891,0
INV17894,CUST8127,SRV002,26-07-2024,Pending,Return,UPI,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,6,86.4,720,846.4,0,846.4,120,0.12,40,0,Branch B,CASH014,SUP134,05:05:12,Regular,Phone,17894,0
INV17899,CUST5629,SRV002,13-04-2023,Failed,Sale,Credit Card,Cooking Oil (1L),Standard Delivery,Pantry Staples,Delivery Services,9,162,1350,1552,0,1552,150,0.12,40,0,Main Store,CASH002,SUP154,16:07:37,Premium,Phone,17899,0
INV17903,CUST9947,SRV002,30-05-2023,Failed,Sale,Net Banking,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,5,10,200,250,0,250,40,0.05,40,0,Branch A,CASH017,SUP105,10:59:15,New,Phone,17903,0
INV17905,CUST5834,SRV002,15-07-2023,Paid,Return,UPI,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,7,25.2,210,275.2,275.2,0,30,0.12,40,0,Branch A,CASH016,SUP147,12:39:31,Regular,Phone,17905,0
INV17907,CUST5070,SRV001,10-04-2024,Failed,Sale,Cheque,Salt (1kg),No Service,Pantry Staples,No Service,3,10.8,60,70.8,0,70.8,20,0.18,0,0,Online,CASH014,SUP181,16:33:27,Wholesale,Phone,17907,0
INV17915,CUST1740,SRV002,19-12-2023,Pending,Return,UPI,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,6,36,300,376,0,376,50,0.12,40,0,Branch A,CASH015,SUP139,16:59:28,Premium,Online,17915,0
INV17917,CUST8524,SRV003,24-06-2023,Paid,Sale,Credit Card,Toothpaste (150g),Express Delivery,Personal Care,Delivery Services,1,3,60,143,143,0,60,0.05,80,0,Online,CASH008,SUP104,21:32:02,New,Online,17917,0
INV17919,CUST2611,SRV003,16-02-2023,Paid,Return,Debit Card,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,10,180,1500,1760,1760,0,150,0.12,80,0,Online,CASH014,SUP147,21:32:19,Regular,Phone,17919,0
INV17920,CUST2799,SRV002,18-12-2023,Paid,Return,Credit Card,Coffee Powder (200g),Standard Delivery,Beverages,Delivery Services,6,378,2100,2518,2518,0,350,0.18,40,0,Branch A,CASH005,SUP107,07:40:39,Regular,Online,17920,0
INV17924,CUST9747,SRV002,05-02-2024,Paid,Return,Credit Card,Apples (1kg),Standard Delivery,Fruits,Delivery Services,2,12,240,292,292,0,120,0.05,40,0,Main Store,CASH006,SUP168,02:26:05,Premium,Online,17924,0
INV17925,CUST4513,SRV001,19-05-2023,Paid,Return,Cheque,Lentils (1kg),No Service,Grains & Cereals,No Service,3,54,300,283.9005141,283.9005141,0,100,0.18,0,0,Branch A,CASH020,SUP129,01:19:32,Premium,In-Store,17925,0
INV17929,CUST9032,SRV002,17-02-2023,Pending,Sale,Credit Card,Oranges (1kg),Standard Delivery,Fruits,Delivery Services,4,16,320,376,0,376,80,0.05,40,0,Main Store,CASH017,SUP163,23:40:44,Regular,In-Store,17929,1
INV17929,CUST9668,SRV001,13-01-2024,Pending,Return,Net Banking,Apples (1kg),No Service,Fruits,No Service,5,85.76380784,714.6983986,800.4622065,0,800.4622065,142.9396797,0.12,0,0,Branch A,CASH020,SUP193,07:35:51,Premium,In-Store,17929,1
INV17936,CUST1472,SRV002,17-03-2023,Failed,Sale,Debit Card,Soap (100g),Standard Delivery,Personal Care,Delivery Services,4,8,160,208,0,208,40,0.05,40,0,Main Store,CASH005,SUP173,21:57:49,Premium,Phone,17936,0
INV17937,CUST9246,SRV002,02-10-2023,Paid,Return,Debit Card,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,3,25.2,210,235.2,235.2,0,70,0.12,40,0,Main Store,CASH017,SUP160,10:54:09,New,Online,17937,0
INV17944,CUST1148,SRV001,10-06-2023,Failed,Return,UPI,Soap (100g),No Service,Personal Care,No Service,9,64.8,360,424.8,0,424.8,40,0.18,0,0,Main Store,CASH005,SUP126,21:26:51,Regular,Phone,17944,0
INV17947,CUST8982,SRV003,06-05-2023,Failed,Sale,Net Banking,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,6,24,480,584,0,584,80,0.05,80,0,Online,CASH009,SUP167,16:37:28,New,Online,17947,0
INV17950,CUST4580,SRV002,18-07-2023,Paid,Sale,Cheque,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,7,105,2100,2245,2245,0,300,0.05,40,0,Main Store,CASH012,SUP158,15:35:19,Regular,Phone,17950,1
INV17950,CUST2130,SRV003,12-12-2024,Paid,Return,Cheque,Coffee Powder (200g),Express Delivery,Beverages,Delivery Services,8,504,2800,3384,3384,0,350,0.18,80,0,Branch B,CASH014,SUP183,09:22:34,New,Online,17950,1
INV17954,CUST9056,SRV002,31-03-2024,Failed,Return,Debit Card,Potatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,5,8.75,175,223.75,0,223.75,35,0.05,40,0,Branch A,CASH005,SUP172,03:25:53,Wholesale,In-Store,17954,0
INV17957,CUST9632,SRV003,17-01-2023,Pending,Sale,UPI,Chips (100g),Express Delivery,Snacks,Delivery Services,3,7.2,60,147.2,0,147.2,20,0.12,80,0,Branch A,CASH015,SUP158,00:57:49,Premium,Phone,17957,0
INV17958,CUST4287,SRV003,17-03-2024,Paid,Sale,Net Banking,Apples (1kg),Express Delivery,Fruits,Delivery Services,8,172.8,960,1212.8,1212.8,0,120,0.18,80,0,Branch B,CASH016,SUP113,08:13:29,Premium,In-Store,17958,0
INV17960,CUST9584,SRV003,29-05-2023,Failed,Sale,UPI,Detergent (1kg),Express Delivery,Household,Delivery Services,6,60,1200,1340,0,1340,200,0.05,80,0,Online,CASH008,SUP176,02:46:46,Premium,In-Store,17960,0
INV17962,CUST2792,SRV003,15-03-2024,Failed,Sale,Credit Card,Rice (1kg),Express Delivery,Grains & Cereals,Delivery Services,3,21.6,180,201.6,0,201.6,60,0.12,80,0,Online,CASH006,SUP142,11:53:40,Wholesale,In-Store,17962,0
INV17963,CUST2591,SRV002,11-08-2024,Paid,Return,UPI,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,9,129.6,720,849.6,849.6,0,80,0.18,40,0,Main Store,CASH007,SUP188,18:44:11,Regular,In-Store,17963,0
INV17964,CUST4309,SRV002,31-08-2023,Paid,Return,Debit Card,Biscuits (200g),Standard Delivery,Snacks,Delivery Services,9,32.4,270,342.4,384.3493931,-41.94939313,30,0.12,40,0,Main Store,CASH004,SUP191,22:48:51,Premium,Phone,17964,0
INV17966,CUST9606,SRV003,21-10-2024,Pending,Return,Debit Card,Milk (1L),Express Delivery,Dairy & Eggs,Delivery Services,4,12,240,332,0,332,60,0.05,80,0,Main Store,CASH010,SUP136,10:21:09,Wholesale,In-Store,17966,0
INV17967,CUST6193,SRV003,10-09-2023,Failed,Return,Cash,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,1,3.6,30,113.6,55.84369668,57.75630332,30,0.12,80,0,Branch B,CASH015,SUP116,02:48:51,Premium,In-Store,17967,0
INV17968,CUST9190,SRV003,14-06-2024,Failed,Return,Cash,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,3,22.5,450,552.5,0,552.5,150,0.05,80,0,Branch A,CASH020,SUP163,18:23:14,Regular,In-Store,17968,0
INV17970,CUST1282,SRV002,28-02-2024,Failed,Sale,UPI,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,9,486,2700,3226,0,3226,300,0.18,40,0,Online,CASH013,SUP130,19:54:41,Wholesale,Online,17970,0
INV17981,CUST5638,SRV002,04-03-2023,Failed,Sale,UPI,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,3,10.8,90,140.8,0,140.8,30,0.12,40,0,Online,CASH010,SUP183,05:23:05,New,Phone,17981,0
INV17983,CUST2730,SRV003,21-09-2024,Paid,Return,UPI,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,2,24,200,304,304,0,100,0.12,80,0,Online,CASH013,SUP127,15:28:20,Wholesale,Online,17983,0
INV17988,CUST1722,SRV001,08-02-2024,Pending,Sale,Debit Card,Butter (100g),No Service,Dairy & Eggs,No Service,5,30,250,280,0,280,50,0.12,0,0,Main Store,CASH003,SUP131,17:30:41,Regular,Phone,17988,0
INV17989,CUST5325,SRV002,02-03-2024,Paid,Sale,Cash,Apples (1kg),Standard Delivery,Fruits,Delivery Services,2,28.8,240,308.8,308.8,0,120,0.12,40,0,Main Store,CASH001,SUP118,21:46:53,Regular,Phone,17989,0
INV17990,CUST6815,SRV002,16-03-2024,Failed,Sale,Cheque,Rice (1kg),Standard Delivery,Grains & Cereals,Delivery Services,7,50.4,420,510.4,0,510.4,60,0.12,40,0,Branch B,CASH018,SUP109,15:31:08,Regular,In-Store,17990,0
INV17991,CUST9493,SRV003,11-03-2023,Paid,Sale,Debit Card,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,2,10.8,90,180.8,139.3972065,41.40279348,45,0.12,80,0,Online,CASH004,SUP128,08:45:41,Wholesale,Phone,17991,0
INV17992,CUST7906,SRV003,17-06-2024,Paid,Sale,Debit Card,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,8,50.4,280,410.4,474.4195487,-64.01954868,35,0.18,80,0,Branch A,CASH019,SUP178,06:50:43,Regular,In-Store,17992,0
INV17993,CUST7757,SRV003,05-06-2023,Paid,Sale,Debit Card,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,5,90,750,920,920,0,150,0.12,80,0,Online,CASH004,SUP176,10:59:41,New,In-Store,17993,0
INV17994,CUST1756,SRV002,05-10-2024,Paid,Return,Credit Card,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,3,10.5,210,214.3390165,214.3390165,0,70,0.05,40,0,Branch A,CASH010,SUP148,20:35:10,New,Online,17994,0
INV17995,CUST7950,SRV002,17-09-2023,Paid,Sale,Cash,Milk (1L),Standard Delivery,Dairy & Eggs,Delivery Services,10,72,600,712,712,0,60,0.12,40,0,Branch A,CASH015,SUP145,04:35:28,Wholesale,Phone,17995,0
INV17996,CUST5741,SRV003,20-01-2023,Failed,Return,Cash,Shampoo (250ml),Express Delivery,Personal Care,Delivery Services,5,162,900,1142,488.5318689,653.4681311,180,0.18,80,0,Branch B,CASH002,SUP105,15:25:22,New,Online,17996,0
INV17999,CUST4064,SRV001,19-08-2023,Paid,Return,UPI,Cooking Oil (1L),No Service,Pantry Staples,No Service,4,72,600,672,672,0,150,0.12,0,0,Main Store,CASH020,SUP174,00:44:08,Wholesale,Online,17999,1
INV17999,CUST6021,SRV001,31-12-2023,Paid,Sale,Cheque,Lentils (1kg),No Service,Grains & Cereals,No Service,10,65.3144915,544.2874292,609.6019207,609.6019207,0,100,0.12,0,0,Online,CASH002,SUP125,08:16:17,Regular,Online,17999,1
INV18001,CUST6186,SRV003,03-04-2023,Paid,Return,Net Banking,Bread (500g),Express Delivery,Bakery,Delivery Services,8,57.6,320,457.6,517.2082763,-59.60827627,40,0.18,80,0,Branch A,CASH011,SUP167,23:51:58,Regular,Phone,18001,0
INV18002,CUST2033,SRV001,03-12-2024,Paid,Sale,Net Banking,Butter (100g),No Service,Dairy & Eggs,No Service,3,27,150,177,206.8148597,-29.81485975,50,0.18,0,0,Main Store,CASH015,SUP119,14:59:52,Regular,Phone,18002,0
INV18004,CUST6012,SRV003,05-11-2023,Paid,Sale,UPI,Eggs (12 pack),Express Delivery,Dairy & Eggs,Delivery Services,4,50.4,280,410.4,410.4,0,70,0.18,80,0,Branch B,CASH020,SUP130,17:36:55,Wholesale,Online,18004,0
INV18006,CUST6857,SRV003,30-01-2024,Paid,Sale,Cash,Shampoo (250ml),Express Delivery,Personal Care,Delivery Services,3,64.8,540,684.8,684.8,0,180,0.12,80,0,Online,CASH006,SUP100,23:36:44,Premium,Phone,18006,0
INV18007,CUST3447,SRV003,13-09-2023,Pending,Return,Net Banking,Eggs (12 pack),Express Delivery,Dairy & Eggs,Delivery Services,1,3.5,70,153.5,0,153.5,70,0.05,80,0,Branch B,CASH013,SUP159,22:42:05,New,Online,18007,0
INV18009,CUST7184,SRV001,29-02-2024,Failed,Return,UPI,Dishwash Soap (500ml),No Service,Household,No Service,7,28,560,588,0,588,80,0.05,0,0,Branch A,CASH016,SUP135,06:45:08,Premium,Online,18009,0
INV18015,CUST5036,SRV002,16-05-2024,Paid,Return,Debit Card,Detergent (1kg),Standard Delivery,Household,Delivery Services,5,180,1000,1220,1046.421584,173.5784159,200,0.18,40,0,Branch A,CASH011,SUP133,11:51:56,Regular,Phone,18015,0
INV18016,CUST9836,SRV003,10-05-2024,Paid,Sale,Credit Card,Biscuits (200g),Express Delivery,Snacks,Delivery Services,5,27,150,177,177,0,30,0.18,80,0,Branch B,CASH006,SUP114,12:04:45,Regular,Online,18016,0
INV18021,CUST3151,SRV001,09-07-2023,Paid,Sale,Debit Card,Onions (1kg),No Service,Fresh Vegetables,No Service,2,14.4,80,94.4,112.3483451,-17.94834512,40,0.18,0,0,Main Store,CASH019,SUP180,20:44:32,New,Online,18021,0
INV18024,CUST1819,SRV002,26-05-2024,Paid,Sale,UPI,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,8,18,360,378,378,0,45,0.05,40,0,Online,CASH014,SUP106,23:48:49,New,Online,18024,0
INV18025,CUST5741,SRV003,13-07-2023,Failed,Return,Net Banking,Chips (100g),Express Delivery,Snacks,Delivery Services,3,3,60,143,34.6009782,108.3990218,20,0.05,80,0,Branch A,CASH018,SUP160,08:44:20,Wholesale,Online,18025,0
INV18033,CUST1630,SRV003,12-11-2023,Pending,Sale,Credit Card,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,8,216,1200,1496,0,1496,150,0.18,80,0,Online,CASH014,SUP130,22:51:06,Premium,Online,18033,0
INV18035,CUST4590,SRV003,12-05-2023,Paid,Return,Debit Card,Eggs (12 pack),Express Delivery,Dairy & Eggs,Delivery Services,9,113.4,630,823.4,823.4,0,70,0.18,80,0,Online,CASH012,SUP115,06:32:13,Wholesale,Online,18035,0
INV18036,CUST7198,SRV002,20-04-2023,Failed,Sale,Cash,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,10,40,800,880,0,880,80,0.05,40,0,Branch B,CASH020,SUP152,09:13:31,New,Online,18036,0
INV18037,CUST8772,SRV001,03-09-2024,Failed,Return,Credit Card,Sugar (1kg),No Service,Pantry Staples,No Service,6,32.4,270,228.6137657,0,228.6137657,45,0.12,0,0,Main Store,CASH016,SUP127,09:07:50,Regular,Online,18037,0
INV18040,CUST6253,SRV003,26-10-2023,Pending,Sale,Cash,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,4,24,480,584,0,584,120,0.05,80,0,Branch B,CASH008,SUP186,19:57:55,Wholesale,Online,18040,0
INV18041,CUST5883,SRV001,20-11-2023,Failed,Return,Cash,Toothpaste (150g),No Service,Personal Care,No Service,10,72,600,672,0,672,60,0.12,0,0,Main Store,CASH020,SUP183,00:51:16,Wholesale,In-Store,18041,0
INV18042,CUST9829,SRV003,13-09-2024,Failed,Sale,Cash,Biscuits (200g),Express Delivery,Snacks,Delivery Services,10,54,300,434,0,434,30,0.18,80,0,Online,CASH004,SUP120,14:26:49,Premium,In-Store,18042,0
INV18043,CUST6792,SRV003,30-01-2024,Failed,Return,Debit Card,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,10,270,1500,1850,0,1850,150,0.18,80,0,Branch A,CASH007,SUP127,03:57:30,New,Online,18043,0
INV18048,CUST8917,SRV003,03-07-2023,Failed,Sale,Cheque,Chicken (1kg),Express Delivery,Meat & Fish,Delivery Services,7,87.5,1750,1917.5,750.864188,1166.635812,250,0.05,80,0,Main Store,CASH010,SUP174,00:06:08,Premium,Phone,18048,0
INV18051,CUST8508,SRV001,07-01-2024,Failed,Sale,Credit Card,Apples (1kg),No Service,Fruits,No Service,7,151.2,840,991.2,0,991.2,120,0.18,0,0,Branch B,CASH001,SUP153,05:21:34,Regular,In-Store,18051,0
INV18053,CUST2528,SRV001,29-09-2023,Failed,Sale,Cash,Chips (100g),No Service,Snacks,No Service,8,28.8,160,188.8,0,188.8,20,0.18,0,0,Online,CASH012,SUP140,12:34:14,Wholesale,In-Store,18053,0
INV18054,CUST2463,SRV001,18-05-2024,Paid,Return,Net Banking,Eggs (12 pack),No Service,Dairy & Eggs,No Service,1,12.6,70,82.6,82.6,0,70,0.18,0,0,Branch A,CASH001,SUP137,03:19:27,Regular,Online,18054,0
INV18055,CUST7184,SRV003,13-12-2024,Paid,Sale,Debit Card,Chips (100g),Express Delivery,Snacks,Delivery Services,10,24,200,224,224,0,20,0.12,80,0,Main Store,CASH015,SUP178,20:02:12,Wholesale,In-Store,18055,0
INV18058,CUST7722,SRV003,08-09-2024,Failed,Return,Credit Card,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,3,162,900,1142,0,1142,300,0.18,80,0,Branch B,CASH009,SUP174,17:35:19,New,In-Store,18058,0
INV18061,CUST7053,SRV002,28-11-2023,Failed,Sale,Debit Card,Salt (1kg),Standard Delivery,Pantry Staples,Delivery Services,8,28.8,160,228.8,113.9144344,114.8855656,20,0.18,40,0,Online,CASH012,SUP122,18:13:03,Regular,Online,18061,0
INV18065,CUST5785,SRV003,23-11-2024,Paid,Return,Cheque,Apples (1kg),Express Delivery,Fruits,Delivery Services,3,64.8,360,504.8,571.4491371,-66.64913705,120,0.18,80,0,Main Store,CASH020,SUP146,18:21:00,Wholesale,Phone,18065,0
INV18075,CUST5590,SRV002,11-01-2024,Paid,Sale,Credit Card,Cooking Oil (1L),Standard Delivery,Pantry Staples,Delivery Services,8,60,1200,1300,1533.960795,-233.9607953,150,0.05,40,0,Branch A,CASH010,SUP175,06:14:25,New,Online,18075,0
INV18079,CUST7273,SRV002,11-08-2023,Failed,Return,Debit Card,Bread (500g),Standard Delivery,Bakery,Delivery Services,8,57.6,320,417.6,103.0237552,314.5762448,40,0.18,40,0,Branch A,CASH016,SUP182,17:05:06,Premium,Phone,18079,0
INV18087,CUST1679,SRV003,17-07-2024,Failed,Sale,Cheque,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,7,100.8,840,1020.8,0,1020.8,120,0.12,80,0,Branch B,CASH004,SUP110,19:06:11,Premium,Phone,18087,0
INV18088,CUST8475,SRV003,06-05-2024,Paid,Return,Net Banking,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,3,21.6,120,221.6,221.6,0,40,0.18,80,0,Branch B,CASH009,SUP123,05:15:23,Premium,Online,18088,0
INV18094,CUST7184,SRV002,10-01-2023,Pending,Return,UPI,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,4,14.4,120,174.4,0,174.4,30,0.12,40,0,Branch B,CASH020,SUP135,20:07:06,Regular,Phone,18094,1
INV18094,CUST4773,SRV001,06-05-2024,Failed,Return,Debit Card,Chips (100g),No Service,Snacks,No Service,9,32.4,180,212.4,0,212.4,20,0.18,0,0,Branch B,CASH004,SUP177,04:12:37,Premium,Phone,18094,1
INV18096,CUST3657,SRV001,12-10-2023,Paid,Return,UPI,Detergent (1kg),No Service,Household,No Service,4,144,800,944,944,0,200,0.18,0,0,Online,CASH014,SUP123,08:50:23,Wholesale,In-Store,18096,1
INV18096,CUST5383,SRV001,21-05-2023,Paid,Return,Net Banking,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,6,32.4,180,212.4,212.4,0,30,0.18,0,0,Branch B,CASH012,SUP109,23:05:04,Regular,In-Store,18096,1
INV18098,CUST5897,SRV003,17-12-2023,Paid,Sale,UPI,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,5,45,250,375,375,0,50,0.18,80,0,Online,CASH013,SUP121,15:47:06,New,Phone,18098,0
INV18100,CUST6302,SRV002,20-07-2023,Paid,Sale,Credit Card,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,7,14,280,334,334,0,40,0.05,40,0,Main Store,CASH019,SUP130,08:55:43,Regular,Phone,18100,0
INV18104,CUST2884,SRV002,17-02-2023,Paid,Sale,UPI,Lentils (1kg),Standard Delivery,Grains & Cereals,Delivery Services,3,15,300,355,299.5835922,55.41640782,100,0.05,40,0,Branch A,CASH018,SUP173,07:58:30,Regular,In-Store,18104,0
INV18105,CUST4834,SRV001,31-10-2023,Paid,Sale,Cheque,Coffee Powder (200g),No Service,Beverages,No Service,1,63,350,413,482.1530305,-69.15303053,350,0.18,0,0,Online,CASH009,SUP160,00:46:00,Premium,Phone,18105,0
INV18106,CUST8090,SRV001,05-07-2023,Pending,Sale,Cash,Chips (100g),No Service,Snacks,No Service,4,4,80,84,0,84,20,0.05,0,0,Branch B,CASH020,SUP148,11:06:01,New,Online,18106,0
INV18116,CUST7206,SRV003,24-11-2024,Failed,Sale,UPI,Soap (100g),Express Delivery,Personal Care,Delivery Services,8,38.4,320,438.4,0,438.4,40,0.12,80,0,Branch A,CASH009,SUP124,02:24:06,Regular,Phone,18116,0
INV18117,CUST1436,SRV003,12-07-2024,Failed,Return,Cash,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,9,86.4,720,806.4,0,806.4,80,0.12,80,0,Branch A,CASH010,SUP161,10:55:30,New,In-Store,18117,0
INV18121,CUST3147,SRV003,10-04-2023,Paid,Return,Debit Card,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,5,40.5,225,345.5,345.5,0,45,0.18,80,0,Branch A,CASH010,SUP134,01:02:18,New,Phone,18121,0
INV18126,CUST4208,SRV001,04-08-2024,Pending,Sale,Debit Card,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,4,21.6,120,141.6,0,141.6,30,0.18,0,0,Online,CASH002,SUP161,04:38:23,Regular,Phone,18126,0
INV18129,CUST4656,SRV002,29-12-2024,Paid,Sale,Debit Card,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,6,32.4,270,342.4,342.4,0,45,0.12,40,0,Branch B,CASH012,SUP185,15:59:42,Premium,Phone,18129,0
INV18131,CUST8637,SRV001,12-11-2023,Failed,Return,Net Banking,Milk (1L),No Service,Dairy & Eggs,No Service,10,30,600,630,0,630,60,0.05,0,0,Branch A,CASH017,SUP150,18:40:51,Regular,Phone,18131,0
INV18133,CUST5053,SRV002,14-06-2024,Paid,Return,UPI,Apples (1kg),Standard Delivery,Fruits,Delivery Services,5,72,600,712,823.4491444,-111.4491444,120,0.12,40,0,Main Store,CASH002,SUP159,06:54:46,Wholesale,Phone,18133,0
